session_index,question,rank_in_log,score,dense_score,sparse_score,sum_score,title
46,Куда нужно класть файлы при регистрации архивов?,73,0.4323,0.0,0.0,0.67,Финансово-учетная документация:
50,В каком документе описан порядок внешних поставок?,1,0.7352,0.77,0.0,0.77,1 Назначение
50,В каком документе описан порядок внешних поставок?,2,0.2307,0.77,0.0,0.0,Порядок работы
50,В каком документе описан порядок внешних поставок?,3,0.7387,0.77,0.0,0.78,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,4,0.758,0.77,0.0,0.81,"7 Порядок действий при внешних поставках для осуществления работ по договорам в офисе Института и внешних поставках, связанных с развитием инфраструктуры и материальных ресурсов Института"
50,В каком документе описан порядок внешних поставок?,5,0.7074,0.76,0.0,0.74,"6 Оценка, выбор и переоценка поставщиков."
50,В каком документе описан порядок внешних поставок?,6,0.2254,0.75,0.0,0.0,Порядок приема и увольнения работников
50,В каком документе описан порядок внешних поставок?,7,0.7065,0.75,0.0,0.74,Примечания
50,В каком документе описан порядок внешних поставок?,8,0.2244,0.75,0.0,0.0,10 Порядок допуска к коммерческой тайне
50,В каком документе описан порядок внешних поставок?,9,0.7153,0.75,0.0,0.76,Приложение 2. Перечень регламентирующих документов
50,В каком документе описан порядок внешних поставок?,10,0.7027,0.74,0.0,0.74,8 Управление исходящей документацией
50,В каком документе описан порядок внешних поставок?,11,0.2232,0.74,0.0,0.0,"Порядок приемки, регистрации и архивирования источников информации."
50,В каком документе описан порядок внешних поставок?,12,0.7005,0.74,0.0,0.74,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,13,0.2221,0.74,0.0,0.0,9 Требования к передаче отходов сторонним специализированным организациям
50,В каком документе описан порядок внешних поставок?,14,0.222,0.74,0.0,0.0,6 Порядок обеспечения дистанционных работников необходимым оборудованием и иными средствами
50,В каком документе описан порядок внешних поставок?,15,0.2208,0.74,0.0,0.0,7 Порядок отнесения сведений к коммерческой тайне
50,В каком документе описан порядок внешних поставок?,16,0.6939,0.74,0.0,0.73,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,17,0.6939,0.73,0.0,0.73,1 Назначение
50,В каком документе описан порядок внешних поставок?,18,0.2192,0.73,0.0,0.0,Приложение 2. Перечень внутренней документации ИСМ отдела
50,В каком документе описан порядок внешних поставок?,19,0.6973,0.73,0.0,0.74,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,20,0.2185,0.73,0.0,0.0,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,21,0.2434,0.73,0.5,0.0,12 Перечень нормативных документов по контролю качества выпускаемой продукции
50,В каком документе описан порядок внешних поставок?,22,0.6942,0.73,0.0,0.73,Приложение 2. Перечень внутренней документации ИСМ отдела
50,В каком документе описан порядок внешних поставок?,23,0.2172,0.72,0.0,0.0,Приложение Б
50,В каком документе описан порядок внешних поставок?,24,0.217,0.72,0.0,0.0,7 Порядок учета отходов
50,В каком документе описан порядок внешних поставок?,25,0.2169,0.72,0.0,0.0,Приложение 2. Перечень внутренней документации
50,В каком документе описан порядок внешних поставок?,26,0.2167,0.72,0.0,0.0,5 Порядок проведения нормоконтроля
50,В каком документе описан порядок внешних поставок?,27,0.2166,0.72,0.0,0.0,8 Срок и режим командировки
50,В каком документе описан порядок внешних поставок?,28,0.2162,0.72,0.0,0.0,Приложение Г
50,В каком документе описан порядок внешних поставок?,29,0.6885,0.72,0.0,0.73,"ПОЛОЖЕНИЕ По организации внутреннего контроля качества и приемки топографо-геодезических, картографических и проектно-изыскательских работ «ПЛ-08-ОВКК»"
50,В каком документе описан порядок внешних поставок?,30,0.6905,0.72,0.0,0.73,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,31,0.2154,0.72,0.0,0.0,6 Порядок накопления отходов
50,В каком документе описан порядок внешних поставок?,32,0.2154,0.72,0.0,0.0,6 Порядок накопления отходов
50,В каком документе описан порядок внешних поставок?,33,0.2153,0.72,0.0,0.0,7 Порядок организации труда дистанционных работников
50,В каком документе описан порядок внешних поставок?,34,0.2153,0.72,0.0,0.0,7 Порядок организации труда дистанционных работников
50,В каком документе описан порядок внешних поставок?,35,0.2152,0.72,0.0,0.0,"8 Верификация поставленной продукции, работ (услуг)"
50,В каком документе описан порядок внешних поставок?,36,0.6948,0.72,0.0,0.74,ЛИСТ СОГЛАСОВАНИЯ ДОГОВОРА
50,В каком документе описан порядок внешних поставок?,37,0.7484,0.72,0.0,0.82,ИНСТРУКЦИЯ Внешние поставки «ИН-01-ВП»
50,В каком документе описан порядок внешних поставок?,38,0.215,0.72,0.0,0.0,3 Задачи
50,В каком документе описан порядок внешних поставок?,39,0.24,0.72,0.5,0.0,3 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,40,0.2146,0.72,0.0,0.0,8 Требования к транспортированию отходов
50,В каком документе описан порядок внешних поставок?,41,0.0269,0.0,0.54,0.0,"8 Мониторинг, измерения, анализ и оценивание"
50,В каком документе описан порядок внешних поставок?,42,0.0262,0.0,0.52,0.0,Приложение 4. График документооборота АО «ВолгоградНИПИнефть»
50,В каком документе описан порядок внешних поставок?,43,0.0255,0.0,0.51,0.0,6 Нормы и порядок возмещения перерасхода лимита корпоративной мобильной связи
50,В каком документе описан порядок внешних поставок?,44,0.0255,0.0,0.51,0.0,Внутреннего трудового распорядка АО «ВолгоградНИПИнефть»
50,В каком документе описан порядок внешних поставок?,45,0.025,0.0,0.5,0.0,СОГЛАСОВАНО:
50,В каком документе описан порядок внешних поставок?,46,0.025,0.0,0.5,0.0,1 Назначение
50,В каком документе описан порядок внешних поставок?,47,0.025,0.0,0.5,0.0,1 Общие положения
50,В каком документе описан порядок внешних поставок?,48,0.025,0.0,0.5,0.0,Определения и сокращения
50,В каком документе описан порядок внешних поставок?,49,0.025,0.0,0.5,0.0,ПЛ-08-УИСМ
50,В каком документе описан порядок внешних поставок?,50,0.025,0.0,0.5,0.0,Согласовано:
50,В каком документе описан порядок внешних поставок?,51,0.025,0.0,0.5,0.0,3 Общие положения
50,В каком документе описан порядок внешних поставок?,52,0.025,0.0,0.5,0.0,Приложение 2. Перечень внутренней документации договорного отдела
50,В каком документе описан порядок внешних поставок?,53,0.025,0.0,0.5,0.0,4 Система оплаты труда
50,В каком документе описан порядок внешних поставок?,54,0.025,0.0,0.5,0.0,ПОЛОЖЕНИЕ о договорном отделе «ПЛ-05»
50,В каком документе описан порядок внешних поставок?,55,0.025,0.0,0.5,0.0,Приложение Д
50,В каком документе описан порядок внешних поставок?,56,0.025,0.0,0.5,0.0,1 Общие положения
50,В каком документе описан порядок внешних поставок?,57,0.025,0.0,0.5,0.0,Приложение 6. Формы журналов отдела
50,В каком документе описан порядок внешних поставок?,58,0.025,0.0,0.5,0.0,7 Последовательность формирования реестров экологических аспектов
50,В каком документе описан порядок внешних поставок?,59,0.025,0.0,0.5,0.0,2 Определения и сокращения
50,В каком документе описан порядок внешних поставок?,60,0.025,0.0,0.5,0.0,ПЛ-05
50,В каком документе описан порядок внешних поставок?,61,0.025,0.0,0.5,0.0,5 Идентификация всех возможных экологических аспектов
50,В каком документе описан порядок внешних поставок?,62,0.025,0.0,0.5,0.0,ПОЛОЖЕНИЕ Об отделе геологии «ПЛ-07»
50,В каком документе описан порядок внешних поставок?,63,0.025,0.0,0.5,0.0,1 Общие положения
50,В каком документе описан порядок внешних поставок?,64,0.025,0.0,0.5,0.0,ПОЛОЖЕНИЕ Об уполномоченном по интегрированной системе менеджмента в отделе инженерных изысканий «ПЛ-08-УИСМ»
50,В каком документе описан порядок внешних поставок?,65,0.025,0.0,0.5,0.0,Приложение 2 Перечень внутренней документации ИСМ отдела
50,В каком документе описан порядок внешних поставок?,66,0.4974,0.0,0.5,0.73,1 Общие положения
50,В каком документе описан порядок внешних поставок?,67,0.025,0.0,0.5,0.0,ПЛ-07
50,В каком документе описан порядок внешних поставок?,68,0.025,0.0,0.5,0.0,3 Метрологическое обеспечение
50,В каком документе описан порядок внешних поставок?,69,0.025,0.0,0.5,0.0,КОДЕКС этики и служебного поведения работников АО «ВолгоградНИПИнефть» «К-01-ЭСПР»
50,В каком документе описан порядок внешних поставок?,70,0.025,0.0,0.5,0.0,8 Начисление и выплата заработной платы
50,В каком документе описан порядок внешних поставок?,71,0.025,0.0,0.5,0.0,2 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,72,0.025,0.0,0.5,0.0,При этом проверяются:
50,В каком документе описан порядок внешних поставок?,73,0.025,0.0,0.5,0.0,7 Организация и стадии выполнения проектных работ
50,В каком документе описан порядок внешних поставок?,74,0.025,0.0,0.5,0.0,6 Ответственность
50,В каком документе описан порядок внешних поставок?,75,0.025,0.0,0.5,0.0,Он обязан:
50,В каком документе описан порядок внешних поставок?,76,0.025,0.0,0.5,0.0,Приложение 4. График документооборота АО «ВолгоградНИПИнефть»
50,В каком документе описан порядок внешних поставок?,77,0.5121,0.0,0.5,0.75,Общие положения
50,В каком документе описан порядок внешних поставок?,78,0.025,0.0,0.5,0.0,Согласовано:
50,В каком документе описан порядок внешних поставок?,79,0.5333,0.0,0.0,0.82,ИН-01-ВП
50,В каком документе описан порядок внешних поставок?,80,0.5321,0.0,0.0,0.82,1 Назначение
50,В каком документе описан порядок внешних поставок?,81,0.517,0.0,0.0,0.8,Приложение Д
50,В каком документе описан порядок внешних поставок?,82,0.508,0.0,0.0,0.78,5 Основные положения
50,В каком документе описан порядок внешних поставок?,83,0.5058,0.0,0.0,0.78,2 Область применения
50,В каком документе описан порядок внешних поставок?,84,0.4953,0.0,0.0,0.76,2 Нормативные ссылки
50,В каком документе описан порядок внешних поставок?,85,0.4856,0.0,0.0,0.75,"4 Термины, обозначения, сокращения"
50,В каком документе описан порядок внешних поставок?,86,0.4829,0.0,0.0,0.74,3 Задачи
50,В каком документе описан порядок внешних поставок?,87,0.4796,0.0,0.0,0.74,ПОЛОЖЕНИЕ об отделе делопроизводства и менеджмента качества «ПЛ-20»
50,В каком документе описан порядок внешних поставок?,88,0.4796,0.0,0.0,0.74,ПЛ-20
50,В каком документе описан порядок внешних поставок?,89,0.4764,0.0,0.0,0.73,Организация договорной работы
50,В каком документе описан порядок внешних поставок?,90,0.4763,0.0,0.0,0.73,1 Общие положения
50,В каком документе описан порядок внешних поставок?,91,0.4759,0.0,0.0,0.73,Организация договорной работы
50,В каком документе описан порядок внешних поставок?,92,0.4758,0.0,0.0,0.73,2 Область применения
50,В каком документе описан порядок внешних поставок?,93,0.4755,0.0,0.0,0.73,"7 Выполнение работ, оказание услуг"
50,В каком документе описан порядок внешних поставок?,94,0.4754,0.0,0.0,0.73,АО «ВолгоградНИПИнефть»
50,В каком документе описан порядок внешних поставок?,95,0.4741,0.0,0.0,0.73,ИНСТРУКЦИЯ По подготовке тендерного предложения «ИН-01-ПТП»
50,В каком документе описан порядок внешних поставок?,96,0.4741,0.0,0.0,0.73,ИН-01-ПТП
50,В каком документе описан порядок внешних поставок?,97,0.4729,0.0,0.0,0.73,ПЛ-08-ОВКК
50,В каком документе описан порядок внешних поставок?,98,0.4725,0.0,0.0,0.73,Организация договорной работы
50,В каком документе описан порядок внешних поставок?,99,0.4723,0.0,0.0,0.73,1 Общие положения
50,В каком документе описан порядок внешних поставок?,100,0.472,0.0,0.0,0.73,1 Назначение
51,Где прописаны правила командировок?,1,0.7525,0.79,0.0,0.79,8 Срок и режим командировки
51,Где прописаны правила командировок?,2,0.7457,0.78,0.0,0.79,7 Организация работы командированного сотрудника
51,Где прописаны правила командировок?,3,0.7478,0.78,0.0,0.79,Приложение А
51,Где прописаны правила командировок?,4,0.7307,0.77,0.0,0.77,5 Бюджет командировки
51,Где прописаны правила командировок?,5,0.7215,0.76,0.0,0.76,1 Назначение
51,Где прописаны правила командировок?,6,0.729,0.75,0.0,0.77,9 Окончание работ. Отчет о командировке
51,Где прописаны правила командировок?,7,0.2262,0.75,0.0,0.0,Порядок приема и увольнения работников
51,Где прописаны правила командировок?,8,0.719,0.75,0.0,0.76,10 Отмена командировки
51,Где прописаны правила командировок?,9,0.7507,0.75,0.0,0.81,Приложение Г
51,Где прописаны правила командировок?,10,0.7237,0.75,0.0,0.77,ПОЛОЖЕНИЕ О командировках в АО «ВолгоградНИПИнефть» «ПЛ-13-К»
51,Где прописаны правила командировок?,11,0.7297,0.74,0.0,0.78,4 Командировки
51,Где прописаны правила командировок?,12,0.6884,0.74,0.0,0.72,Порядок работы
51,Где прописаны правила командировок?,13,0.2188,0.73,0.0,0.0,Организация договорной работы
51,Где прописаны правила командировок?,14,0.2188,0.73,0.0,0.0,Организация договорной работы
51,Где прописаны правила командировок?,15,0.2188,0.73,0.0,0.0,Организация договорной работы
51,Где прописаны правила командировок?,16,0.2168,0.72,0.0,0.0,Заключительные положения
51,Где прописаны правила командировок?,17,0.2164,0.72,0.0,0.0,8 Требования к транспортированию отходов
51,Где прописаны правила командировок?,18,0.2162,0.72,0.0,0.0,"Порядок приемки, регистрации и архивирования источников информации."
51,Где прописаны правила командировок?,19,0.216,0.72,0.0,0.0,3 Нормативные ссылки
51,Где прописаны правила командировок?,20,0.6851,0.72,0.0,0.72,Приложение 2. Перечень внутренней документации ИСМ отдела
51,Где прописаны правила командировок?,21,0.7322,0.72,0.0,0.8,6 Организация командировки
51,Где прописаны правила командировок?,22,0.7135,0.72,0.0,0.77,ПЛ-13-К
51,Где прописаны правила командировок?,23,0.2148,0.72,0.0,0.0,3 Нормативные ссылки
51,Где прописаны правила командировок?,24,0.2147,0.72,0.0,0.0,Приложение 2 Исходные данные для составления смет.
51,Где прописаны правила командировок?,25,0.2145,0.72,0.0,0.0,"4 Термины, обозначения, сокращения"
51,Где прописаны правила командировок?,26,0.2141,0.71,0.0,0.0,3 Нормативные ссылки
51,Где прописаны правила командировок?,27,0.2141,0.71,0.0,0.0,Ответственность работников за нарушение трудовой дисциплины
51,Где прописаны правила командировок?,28,0.2138,0.71,0.0,0.0,2 Нормативные ссылки
51,Где прописаны правила командировок?,29,0.6807,0.71,0.0,0.72,1 Назначение
51,Где прописаны правила командировок?,30,0.2133,0.71,0.0,0.0,3 Нормативные ссылки
51,Где прописаны правила командировок?,31,0.6816,0.71,0.0,0.72,Приложение Б
51,Где прописаны правила командировок?,32,0.213,0.71,0.0,0.0,"2 ОСНОВНЫЕ ОБЯЗАННОСТИ, ПРИНЦИПЫ И ПРАВИЛА СЛУЖЕБНОГО ПОВЕДЕНИЯ РАБОТНИКОВ"
51,Где прописаны правила командировок?,33,0.213,0.71,0.0,0.0,1 Назначение
51,Где прописаны правила командировок?,34,0.2129,0.71,0.0,0.0,Приложение 3. Кадровая документация отдела
51,Где прописаны правила командировок?,35,0.2128,0.71,0.0,0.0,Нормативные ссылки
51,Где прописаны правила командировок?,36,0.2128,0.71,0.0,0.0,3 Нормативные ссылки
51,Где прописаны правила командировок?,37,0.6791,0.71,0.0,0.72,1 Назначение
51,Где прописаны правила командировок?,38,0.2126,0.71,0.0,0.0,3 Нормативные ссылки
51,Где прописаны правила командировок?,39,0.2124,0.71,0.0,0.0,1 Назначение
51,Где прописаны правила командировок?,40,0.6864,0.71,0.0,0.73,8 Управление исходящей документацией
51,Где прописаны правила командировок?,41,0.5257,0.0,0.0,0.81,2 Нормативные ссылки
51,Где прописаны правила командировок?,42,0.5171,0.0,0.0,0.8,1 Общие положения
51,Где прописаны правила командировок?,43,0.5113,0.0,0.0,0.79,3 Термины и определения
51,Где прописаны правила командировок?,44,0.5019,0.0,0.0,0.77,Приложение Б
51,Где прописаны правила командировок?,45,0.4967,0.0,0.0,0.76,СОГЛАСОВАНО:
51,Где прописаны правила командировок?,46,0.4896,0.0,0.0,0.75,Приложение В
51,Где прописаны правила командировок?,47,0.4816,0.0,0.0,0.74,Общие положения
51,Где прописаны правила командировок?,48,0.476,0.0,0.0,0.73,Назначение и область применения
51,Где прописаны правила командировок?,49,0.4758,0.0,0.0,0.73,1 Общие положения
51,Где прописаны правила командировок?,50,0.4735,0.0,0.0,0.73,2 Область применения
51,Где прописаны правила командировок?,51,0.4723,0.0,0.0,0.73,ИНСТРУКЦИЯ Внешние поставки «ИН-01-ВП»
51,Где прописаны правила командировок?,52,0.4723,0.0,0.0,0.73,ИН-01-ВП
51,Где прописаны правила командировок?,53,0.4698,0.0,0.0,0.72,6 Управление внутренними документами
51,Где прописаны правила командировок?,54,0.4697,0.0,0.0,0.72,Приложение 1 Перечень должностных инструкций полевой партии
51,Где прописаны правила командировок?,55,0.4684,0.0,0.0,0.72,2 Область применения
51,Где прописаны правила командировок?,56,0.4683,0.0,0.0,0.72,5 Правила работы с файлами
51,Где прописаны правила командировок?,57,0.4681,0.0,0.0,0.72,1 Общие положения
51,Где прописаны правила командировок?,58,0.4679,0.0,0.0,0.72,2 Область применения
51,Где прописаны правила командировок?,59,0.4672,0.0,0.0,0.72,2 Область применения
51,Где прописаны правила командировок?,60,0.4661,0.0,0.0,0.72,1 Назначение
51,Где прописаны правила командировок?,61,0.466,0.0,0.0,0.72,Приложение 6. Формы журналов отдела:
51,Где прописаны правила командировок?,62,0.4657,0.0,0.0,0.72,1 Общие положения
53,В каком документе описана защита персональных данных сотрудников?,1,0.7783,0.79,0.0,0.83,ПОЛОЖЕНИЕ О защите персональных данных работников «ПЛ-2-ЗПДР»
53,В каком документе описана защита персональных данных сотрудников?,2,0.7409,0.79,0.0,0.78,Приложение 2. Перечень внутренней документации ИСМ отдела
53,В каком документе описана защита персональных данных сотрудников?,3,0.7516,0.78,0.0,0.8,5 Защита персональных данных
53,В каком документе описана защита персональных данных сотрудников?,4,0.7544,0.78,0.0,0.8,5 Защита персональных данных
53,В каком документе описана защита персональных данных сотрудников?,5,0.7365,0.78,0.0,0.77,Приложение 3. Кадровая документация отдела
53,В каком документе описана защита персональных данных сотрудников?,6,0.7546,0.77,0.0,0.8,2 Понятие и состав персональных данных
53,В каком документе описана защита персональных данных сотрудников?,7,0.2311,0.77,0.0,0.0,Порядок приема и увольнения работников
53,В каком документе описана защита персональных данных сотрудников?,8,0.2309,0.77,0.0,0.0,Ответственность работников за нарушение трудовой дисциплины
53,В каком документе описана защита персональных данных сотрудников?,9,0.771,0.77,0.0,0.83,ПЛ-20-ЗПДР
53,В каком документе описана защита персональных данных сотрудников?,10,0.7314,0.77,0.0,0.77,3 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,11,0.7284,0.76,0.0,0.77,Приложение 2. Перечень внутренней документации ИСМ отдела
53,В каком документе описана защита персональных данных сотрудников?,12,0.2279,0.76,0.0,0.0,Приложение Г
53,В каком документе описана защита персональных данных сотрудников?,13,0.2279,0.76,0.0,0.0,6 Управление внутренними документами
53,В каком документе описана защита персональных данных сотрудников?,14,0.2271,0.76,0.0,0.0,Приложение 4. Перечень внутренней документации ИСМ отдела
53,В каком документе описана защита персональных данных сотрудников?,15,0.7447,0.76,0.0,0.8,5 Защита персональных данных
53,В каком документе описана защита персональных данных сотрудников?,16,0.2268,0.76,0.0,0.0,"4 Термины, обозначения, сокращения"
53,В каком документе описана защита персональных данных сотрудников?,17,0.2267,0.76,0.0,0.0,"2 ОСНОВНЫЕ ОБЯЗАННОСТИ, ПРИНЦИПЫ И ПРАВИЛА СЛУЖЕБНОГО ПОВЕДЕНИЯ РАБОТНИКОВ"
53,В каком документе описана защита персональных данных сотрудников?,18,0.7235,0.75,0.0,0.76,3 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,19,0.226,0.75,0.0,0.0,3 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,20,0.2254,0.75,0.0,0.0,Приложение 2. Перечень внутренней документации
53,В каком документе описана защита персональных данных сотрудников?,21,0.225,0.75,0.0,0.0,"Порядок приемки, регистрации и архивирования источников информации."
53,В каком документе описана защита персональных данных сотрудников?,22,0.7236,0.75,0.0,0.77,3 Обработка персональных данных
53,В каком документе описана защита персональных данных сотрудников?,23,0.721,0.75,0.0,0.76,1 Назначение
53,В каком документе описана защита персональных данных сотрудников?,24,0.2247,0.75,0.0,0.0,Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,25,0.2247,0.75,0.0,0.0,Приложение 5. Шаблоны бланков документированной информации отдела.
53,В каком документе описана защита персональных данных сотрудников?,26,0.2247,0.75,0.0,0.0,8 Управление исходящей документацией
53,В каком документе описана защита персональных данных сотрудников?,27,0.7208,0.75,0.0,0.76,Приложение 2. Перечень внутренней документации договорного отдела
53,В каком документе описана защита персональных данных сотрудников?,28,0.224,0.75,0.0,0.0,9 Обязательства работника
53,В каком документе описана защита персональных данных сотрудников?,29,0.2238,0.75,0.0,0.0,5 Правила работы с файлами
53,В каком документе описана защита персональных данных сотрудников?,30,0.7365,0.75,0.0,0.79,"7 Ответственность за разглашение конфиденциальной информации, связанной с персональными данными"
53,В каком документе описана защита персональных данных сотрудников?,31,0.2231,0.74,0.0,0.0,Заключительные положения
53,В каком документе описана защита персональных данных сотрудников?,32,0.2228,0.74,0.0,0.0,8 Список приложений
53,В каком документе описана защита персональных данных сотрудников?,33,0.2226,0.74,0.0,0.0,3 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,34,0.7232,0.74,0.0,0.77,3 Обработка персональных данных
53,В каком документе описана защита персональных данных сотрудников?,35,0.2224,0.74,0.0,0.0,1 Назначение
53,В каком документе описана защита персональных данных сотрудников?,36,0.7232,0.74,0.0,0.77,3 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,37,0.7262,0.74,0.0,0.78,КОДЕКС этики и служебного поведения работников АО «ВолгоградНИПИнефть» «К-01-ЭСПР»
53,В каком документе описана защита персональных данных сотрудников?,38,0.724,0.74,0.0,0.77,2 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,39,0.2219,0.74,0.0,0.0,3 Нормативные ссылки
53,В каком документе описана защита персональных данных сотрудников?,40,0.2219,0.74,0.0,0.0,"4 Термины, обозначения, сокращения"
53,В каком документе описана защита персональных данных сотрудников?,41,0.0251,0.0,0.5,0.0,Идентификация экологических аспектов
53,В каком документе описана защита персональных данных сотрудников?,42,0.5392,0.0,0.0,0.83,1 Общие положения
53,В каком документе описана защита персональных данных сотрудников?,43,0.5229,0.0,0.0,0.8,СОГЛАСОВАНО:
53,В каком документе описана защита персональных данных сотрудников?,44,0.516,0.0,0.0,0.79,6 Права и обязанности работника
53,В каком документе описана защита персональных данных сотрудников?,45,0.5072,0.0,0.0,0.78,ИН-15-РегАрх
53,В каком документе описана защита персональных данных сотрудников?,46,0.5072,0.0,0.0,0.78,ИНСТРУКЦИЯ Регистрация и архивирование источников информации «ИН-15-РегАрх»
53,В каком документе описана защита персональных данных сотрудников?,47,0.5068,0.0,0.0,0.78,Приложение 3. Перечень документированной информации информационно-технического отдела.
53,В каком документе описана защита персональных данных сотрудников?,48,0.5067,0.0,0.0,0.78,ИН-20-ДО
53,В каком документе описана защита персональных данных сотрудников?,49,0.5067,0.0,0.0,0.78,ИНСТРУКЦИЯ Организация работ по документообороту «ИН-20-ДО»
53,В каком документе описана защита персональных данных сотрудников?,50,0.5048,0.0,0.0,0.78,4 Доступ к персональным данным
53,В каком документе описана защита персональных данных сотрудников?,51,0.5039,0.0,0.0,0.78,К-01-ЭСПР
53,В каком документе описана защита персональных данных сотрудников?,52,0.5027,0.0,0.0,0.77,Правила внутреннего трудового распорядка АО «ВолгоградНИПИнефть» «ПР-20-ВТР»
53,В каком документе описана защита персональных данных сотрудников?,53,0.5027,0.0,0.0,0.77,ПР-20-ВТР
53,В каком документе описана защита персональных данных сотрудников?,54,0.5022,0.0,0.0,0.77,ПОЛОЖЕНИЕ об отделе делопроизводства и менеджмента качества «ПЛ-20»
53,В каком документе описана защита персональных данных сотрудников?,55,0.5022,0.0,0.0,0.77,ПЛ-20
53,В каком документе описана защита персональных данных сотрудников?,56,0.5013,0.0,0.0,0.77,Порядок работы
53,В каком документе описана защита персональных данных сотрудников?,57,0.4991,0.0,0.0,0.77,ПЛ-01-КТ
53,В каком документе описана защита персональных данных сотрудников?,58,0.4991,0.0,0.0,0.77,ПОЛОЖЕНИЕ О коммерческой тайне «ПЛ-01-КТ»
53,В каком документе описана защита персональных данных сотрудников?,59,0.4973,0.0,0.0,0.77,Приложение А
53,В каком документе описана защита персональных данных сотрудников?,60,0.4968,0.0,0.0,0.76,ПОЛОЖЕНИЕ Об оплате и стимулировании труда персонала «ПЛ-13-ОСТП»
53,В каком документе описана защита персональных данных сотрудников?,61,0.4968,0.0,0.0,0.76,ПЛ-13-ОСТП
53,В каком документе описана защита персональных данных сотрудников?,62,0.4964,0.0,0.0,0.76,Приложение Б
54,Где описываются правила по обращению с отходами,1,0.7868,0.83,0.0,0.83,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,2,0.7546,0.82,0.0,0.78,7 Порядок учета отходов
54,Где описываются правила по обращению с отходами,3,0.7436,0.82,0.0,0.77,8 Требования к транспортированию отходов
54,Где описываются правила по обращению с отходами,4,0.7766,0.82,0.0,0.82,1 Назначение
54,Где описываются правила по обращению с отходами,5,0.762,0.81,0.0,0.8,6 Порядок накопления отходов
54,Где описываются правила по обращению с отходами,6,0.7342,0.81,0.0,0.76,6 Порядок накопления отходов
54,Где описываются правила по обращению с отходами,7,0.7546,0.8,0.0,0.79,10 Безопасное обращение с отходами
54,Где описываются правила по обращению с отходами,8,0.2391,0.8,0.0,0.0,"4 Термины, обозначения, сокращения"
54,Где описываются правила по обращению с отходами,9,0.7331,0.79,0.0,0.76,9 Требования к передаче отходов сторонним специализированным организациям
54,Где описываются правила по обращению с отходами,10,0.7635,0.78,0.0,0.81,Инструкция о порядке обращения с отходами производства и потребления АО «ВолгоградНИПИнефть» «ИН-01-ПОО»
54,Где описываются правила по обращению с отходами,11,0.2333,0.78,0.0,0.0,"Порядок приемки, регистрации и архивирования источников информации."
54,Где описываются правила по обращению с отходами,12,0.232,0.77,0.0,0.0,Порядок приема и увольнения работников
54,Где описываются правила по обращению с отходами,13,0.7592,0.77,0.0,0.81,ИН-01-ПОО
54,Где описываются правила по обращению с отходами,14,0.7448,0.77,0.0,0.79,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,15,0.7353,0.76,0.0,0.78,1 Назначение
54,Где описываются правила по обращению с отходами,16,0.725,0.75,0.0,0.77,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,17,0.7226,0.75,0.0,0.76,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,18,0.7189,0.75,0.0,0.76,8 Управление исходящей документацией
54,Где описываются правила по обращению с отходами,19,0.725,0.75,0.0,0.77,3 Нормативные ссылки
54,Где описываются правила по обращению с отходами,20,0.7143,0.75,0.0,0.75,Нормативные ссылки
54,Где описываются правила по обращению с отходами,21,0.223,0.74,0.0,0.0,1 Назначение
54,Где описываются правила по обращению с отходами,22,0.7116,0.74,0.0,0.75,5 Правила работы с файлами
54,Где описываются правила по обращению с отходами,23,0.2223,0.74,0.0,0.0,Приложение 2. Перечень регламентирующих документов
